log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-35.95039749145508,7.580995559692383,10.635448455810547,-10.635448455810547,-35.95039749145508,7.580995559692383,10.635448455810547,-10.635448455810547,nan,nan,0,0,,,,,,,,,
-35.95039749145508,4.410028457641602,10.574701309204102,-10.574701309204102,-35.95039749145508,4.410028457641602,10.574701309204102,-10.574701309204102,,,1,1,10.91313362121582,0.00399625301361084,-30.85308837890625,-5.361260414123535,10.91313362121582,0.00399625301361084,-30.85308837890625,-5.361260414123535,
-35.95039749145508,4.308938980102539,10.516252517700195,-10.516252517700195,-35.95039749145508,4.308938980102539,10.516252517700195,-10.516252517700195,,,2,2,,,,,,,,,
-35.95039749145508,4.380941390991211,10.459511756896973,-10.459511756896973,-35.95039749145508,4.380941390991211,10.459511756896973,-10.459511756896973,,,3,3,,,,,,,,,
-35.95039749145508,5.685091018676758,10.404086112976074,-10.404086112976074,-35.95039749145508,5.685091018676758,10.404086112976074,-10.404086112976074,,,4,4,,,,,,,,,
-35.95039749145508,4.319906234741211,10.349618911743164,-10.349618911743164,-35.95039749145508,4.319906234741211,10.349618911743164,-10.349618911743164,nan,nan,5,5,,,,,,,,,
-35.95039749145508,4.173040390014648,10.295787811279297,-10.295787811279297,-35.95039749145508,4.173040390014648,10.295787811279297,-10.295787811279297,,,6,6,,,,,,,,,
-35.95039749145508,4.46009635925293,10.242330551147461,-10.242330551147461,-35.95039749145508,4.46009635925293,10.242330551147461,-10.242330551147461,,,7,7,,,,,,,,,
-35.95039749145508,4.612922668457031,10.189087867736816,-10.189087867736816,-35.95039749145508,4.612922668457031,10.189087867736816,-10.189087867736816,,,8,8,,,,,,,,,
-35.95039749145508,4.462242126464844,10.136041641235352,-10.136041641235352,-35.95039749145508,4.462242126464844,10.136041641235352,-10.136041641235352,,,9,9,,,,,,,,,
-35.95039749145508,5.13005256652832,10.083168029785156,-10.083168029785156,-35.95039749145508,5.13005256652832,10.083168029785156,-10.083168029785156,nan,nan,10,10,,,,,,,,,
-35.95039749145508,4.806995391845703,10.030458450317383,-10.030458450317383,-35.95039749145508,4.806995391845703,10.030458450317383,-10.030458450317383,,,11,11,11.553049087524414,0.0008262395858764648,-32.290836334228516,-4.144665718078613,11.553049087524414,0.0008262395858764648,-32.290836334228516,-4.144665718078613,
-35.95039749145508,4.246950149536133,9.977874755859375,-9.977874755859375,-35.95039749145508,4.246950149536133,9.977874755859375,-9.977874755859375,,,12,12,,,,,,,,,
-35.95039749145508,4.353046417236328,9.925349235534668,-9.925349235534668,-35.95039749145508,4.353046417236328,9.925349235534668,-9.925349235534668,,,13,13,,,,,,,,,
-35.95039749145508,4.51207160949707,9.87279224395752,-9.87279224395752,-35.95039749145508,4.51207160949707,9.87279224395752,-9.87279224395752,,,14,14,,,,,,,,,
-35.95039749145508,4.390954971313477,9.820109367370605,-9.820109367370605,-35.95039749145508,4.390954971313477,9.820109367370605,-9.820109367370605,nan,nan,15,15,,,,,,,,,
-35.95039749145508,4.772186756134033,9.767221450805664,-9.767221450805664,-35.95039749145508,4.772186279296875,9.767221450805664,-9.767221450805664,,,16,16,,,,,,,,,
-35.95039749145508,4.776954650878906,9.714099884033203,-9.714099884033203,-35.95039749145508,4.776954650878906,9.714099884033203,-9.714099884033203,,,17,17,,,,,,,,,
-35.95039749145508,4.483222961425781,9.660772323608398,-9.660772323608398,-35.95039749145508,4.483222961425781,9.660772323608398,-9.660772323608398,,,18,18,,,,,,,,,
-35.95039749145508,4.207134246826172,9.60721206665039,-9.60721206665039,-35.95039749145508,4.207134246826172,9.60721206665039,-9.60721206665039,,,19,19,,,,,,,,,
-35.95039749145508,4.472017288208008,9.553539276123047,-9.553539276123047,-35.95039749145508,4.472017288208008,9.553539276123047,-9.553539276123047,nan,nan,20,20,,,,,,,,,
-35.95039749145508,4.616975784301758,9.499818801879883,-9.499818801879883,-35.95039749145508,4.616975784301758,9.499818801879883,-9.499818801879883,,,21,21,11.373043060302734,0.0002429485321044922,-32.90357971191406,-3.8337225914001465,11.373043060302734,0.0002429485321044922,-32.90357971191406,-3.8337225914001465,
-35.95039749145508,4.456043243408203,9.44595718383789,-9.44595718383789,-35.95039749145508,4.456043243408203,9.44595718383789,-9.44595718383789,,,22,22,,,,,,,,,
-35.95039749145508,4.561901092529297,9.391776084899902,-9.391776084899902,-35.95039749145508,4.561901092529297,9.391776084899902,-9.391776084899902,,,23,23,,,,,,,,,
-35.95039749145508,4.358768463134766,9.337021827697754,-9.337021827697754,-35.95039749145508,4.358768463134766,9.337021827697754,-9.337021827697754,,,24,24,,,,,,,,,
-35.95039749145508,4.349946975708008,9.281350135803223,-9.281350135803223,-35.95039749145508,4.349946975708008,9.281350135803223,-9.281350135803223,nan,nan,25,25,,,,,,,,,
-35.95039749145508,4.243135452270508,9.224674224853516,-9.224674224853516,-35.95039749145508,4.243135452270508,9.224674224853516,-9.224674224853516,,,26,26,,,,,,,,,
-35.95039749145508,4.606008529663086,9.166925430297852,-9.166925430297852,-35.95039749145508,4.606008529663086,9.166925430297852,-9.166925430297852,,,27,27,,,,,,,,,
-35.95039749145508,4.4040679931640625,9.108080863952637,-9.108080863952637,-35.95039749145508,4.4040679931640625,9.108080863952637,-9.108080863952637,,,28,28,,,,,,,,,
-35.95039749145508,4.284143447875977,9.048246383666992,-9.048246383666992,-35.95039749145508,4.284143447875977,9.048246383666992,-9.048246383666992,,,29,29,,,,,,,,,
-35.95039749145508,5.496025085449219,8.987478256225586,-8.987478256225586,-35.95039749145508,5.496025085449219,8.987478256225586,-8.987478256225586,nan,nan,30,30,,,,,,,,,
-35.95039749145508,4.834651947021484,8.925664901733398,-8.925664901733398,-35.95039749145508,4.834651947021484,8.925664901733398,-8.925664901733398,,,31,31,15.129804611206055,0.00022733211517333984,-32.2683219909668,-4.414100170135498,15.129804611206055,0.00022733211517333984,-32.2683219909668,-4.414100170135498,
-35.95039749145508,7.520914077758789,8.862627029418945,-8.862627029418945,-35.95039749145508,7.520914077758789,8.862627029418945,-8.862627029418945,,,32,32,,,,,,,,,
-35.95039749145508,5.592107772827148,8.798378944396973,-8.798378944396973,-35.95039749145508,5.592107772827148,8.798378944396973,-8.798378944396973,,,33,33,,,,,,,,,
-35.95039749145508,5.197763442993164,8.733208656311035,-8.733208656311035,-35.95039749145508,5.197763442993164,8.733208656311035,-8.733208656311035,,,34,34,,,,,,,,,
-35.95039749145508,5.849123001098633,8.667530059814453,-8.667530059814453,-35.95039749145508,5.849123001098633,8.667530059814453,-8.667530059814453,nan,nan,35,35,,,,,,,,,
-35.95039749145508,7.255077362060547,8.601136207580566,-8.601136207580566,-35.95039749145508,7.255077362060547,8.601136207580566,-8.601136207580566,,,36,36,,,,,,,,,
-35.95039749145508,5.186796188354492,8.533785820007324,-8.533785820007324,-35.95039749145508,5.186796188354492,8.533785820007324,-8.533785820007324,,,37,37,,,,,,,,,
-35.95039749145508,7.005214691162109,8.465285301208496,-8.465285301208496,-35.95039749145508,7.005214691162109,8.465285301208496,-8.465285301208496,,,38,38,,,,,,,,,
-35.95039749145508,6.002902984619141,8.396073341369629,-8.396073341369629,-35.95039749145508,6.002902984619141,8.396073341369629,-8.396073341369629,,,39,39,,,,,,,,,
-35.95039749145508,5.733013153076172,8.326480865478516,-8.326480865478516,-35.95039749145508,5.733013153076172,8.326480865478516,-8.326480865478516,nan,nan,40,40,,,,,,,,,
-35.95039749145508,7.484197616577148,8.25601577758789,-8.25601577758789,-35.95039749145508,7.484197616577148,8.25601577758789,-8.25601577758789,,,41,41,19.250869750976562,5.507469177246094e-05,-32.697574615478516,-4.140625476837158,19.250869750976562,5.507469177246094e-05,-32.697574615478516,-4.140625476837158,
-35.95039749145508,5.9528350830078125,8.184548377990723,-8.184548377990723,-35.95039749145508,5.9528350830078125,8.184548377990723,-8.184548377990723,,,42,42,,,,,,,,,
-35.95039749145508,4.599094390869141,8.112430572509766,-8.112430572509766,-35.95039749145508,4.599094390869141,8.112430572509766,-8.112430572509766,,,43,43,,,,,,,,,
-35.95039749145508,4.8732757568359375,8.039607048034668,-8.039607048034668,-35.95039749145508,4.8732757568359375,8.039607048034668,-8.039607048034668,,,44,44,,,,,,,,,
-35.95039749145508,5.509853363037109,7.965970039367676,-7.965970039367676,-35.95039749145508,5.509853363037109,7.965970039367676,-7.965970039367676,nan,nan,45,45,,,,,,,,,
-35.95039749145508,4.966020584106445,7.892436981201172,-7.892436981201172,-35.95039749145508,4.966020584106445,7.892436981201172,-7.892436981201172,,,46,46,,,,,,,,,
-35.95039749145508,4.458904266357422,7.818525791168213,-7.818525791168213,-35.95039749145508,4.458904266357422,7.818525791168213,-7.818525791168213,,,47,47,,,,,,,,,
-35.95039749145508,5.631923675537109,7.744836330413818,-7.744836330413818,-35.95039749145508,5.631923675537109,7.744836330413818,-7.744836330413818,,,48,48,,,,,,,,,
,,5.382416248321533,-5.382416248321533,,,,,,,49,49,,,,,,,,,2.813279628753662
-35.95039749145508,5.22613525390625,7.670746326446533,-7.670746326446533,-35.95039749145508,5.22613525390625,7.670746326446533,-7.670746326446533,,,49,49,,,,,,,,,
-35.95039749145508,4.608869552612305,7.597198963165283,-7.597198963165283,-35.95039749145508,4.608869552612305,7.597198963165283,-7.597198963165283,nan,nan,50,50,,,,,,,,,
-35.95039749145508,4.800081253051758,7.5244293212890625,-7.5244293212890625,-35.95039749145508,4.800081253051758,7.5244293212890625,-7.5244293212890625,,,51,51,13.24605941772461,0.0002684593200683594,-33.10247039794922,-3.5817883014678955,13.24605941772461,0.0002684593200683594,-33.10247039794922,-3.5817883014678955,
-35.95039749145508,4.958868026733398,7.452220916748047,-7.452220916748047,-35.95039749145508,4.958868026733398,7.452220916748047,-7.452220916748047,,,52,52,,,,,,,,,
-35.95039749145508,4.594087600708008,7.379727840423584,-7.379727840423584,-35.95039749145508,4.594087600708008,7.379727840423584,-7.379727840423584,,,53,53,,,,,,,,,
-35.95039749145508,4.296779632568359,7.308610439300537,-7.308610439300537,-35.95039749145508,4.296779632568359,7.308610439300537,-7.308610439300537,,,54,54,,,,,,,,,
-35.95039749145508,4.961252212524414,7.238729953765869,-7.238729953765869,-35.95039749145508,4.961252212524414,7.238729953765869,-7.238729953765869,nan,nan,55,55,,,,,,,,,
-35.95039749145508,8.507251739501953,7.176005840301514,-7.176005840301514,-35.95039749145508,8.507251739501953,7.176005840301514,-7.176005840301514,,,56,56,,,,,,,,,
-35.95039749145508,4.647970199584961,7.119449615478516,-7.119449615478516,-35.95039749145508,4.647970199584961,7.119449615478516,-7.119449615478516,,,57,57,,,,,,,,,
-35.95039749145508,5.349874496459961,7.057303428649902,-7.057303428649902,-35.95039749145508,5.349874496459961,7.057303428649902,-7.057303428649902,,,58,58,,,,,,,,,
-35.95039749145508,4.908084869384766,6.985873699188232,-6.985873699188232,-35.95039749145508,4.908084869384766,6.985873699188232,-6.985873699188232,,,59,59,,,,,,,,,
-35.95039749145508,4.521846771240234,6.939663887023926,-6.939663887023926,-35.95039749145508,4.521846771240234,6.939663887023926,-6.939663887023926,nan,nan,60,60,,,,,,,,,
-35.95039749145508,4.621982574462891,6.8894171714782715,-6.8894171714782715,-35.95039749145508,4.621982574462891,6.8894171714782715,-6.8894171714782715,,,61,61,12.21013069152832,0.0011371374130249023,-31.601207733154297,-4.773364067077637,12.21013069152832,0.0011371374130249023,-31.601207733154297,-4.773364067077637,
-35.95039749145508,5.746126174926758,6.813185691833496,-6.813185691833496,-35.95039749145508,5.746126174926758,6.813185691833496,-6.813185691833496,,,62,62,,,,,,,,,
-35.95039749145508,5.033016204833984,6.765243053436279,-6.765243053436279,-35.95039749145508,5.033016204833984,6.765243053436279,-6.765243053436279,,,63,63,,,,,,,,,
-35.95039749145508,4.475831985473633,6.724787712097168,-6.724787712097168,-35.95039749145508,4.475831985473633,6.724787712097168,-6.724787712097168,,,64,64,,,,,,,,,
-35.95039749145508,4.662752151489258,6.64642858505249,-6.64642858505249,-35.95039749145508,4.662752151489258,6.64642858505249,-6.64642858505249,nan,nan,65,65,,,,,,,,,
-35.95039749145508,7.092952728271484,6.590819835662842,-6.590819835662842,-35.95039749145508,7.092952728271484,6.590819835662842,-6.590819835662842,,,66,66,,,,,,,,,
-35.95039749145508,4.907131195068359,6.561057090759277,-6.561057090759277,-35.95039749145508,4.907131195068359,6.561057090759277,-6.561057090759277,,,67,67,,,,,,,,,
-35.95039749145508,4.710912704467773,6.499612331390381,-6.499612331390381,-35.95039749145508,4.710912704467773,6.499612331390381,-6.499612331390381,,,68,68,,,,,,,,,
-35.95039749145508,5.360126495361328,6.427791595458984,-6.427791595458984,-35.95039749145508,5.360126495361328,6.427791595458984,-6.427791595458984,,,69,69,,,,,,,,,
-35.95039749145508,4.816770553588867,6.381807804107666,-6.381807804107666,-35.95039749145508,4.816770553588867,6.381807804107666,-6.381807804107666,nan,nan,70,70,,,,,,,,,
-35.95039749145508,4.145145416259766,6.356020927429199,-6.356020927429199,-35.95039749145508,4.145145416259766,6.356020927429199,-6.356020927429199,,,71,71,13.534069061279297,0.00019860267639160156,-33.44163513183594,-2.9213755130767822,13.534069061279297,0.00019860267639160156,-33.44163513183594,-2.9213755130767822,
-35.95039749145508,7.566213607788086,6.329183578491211,-6.329183578491211,-35.95039749145508,7.566213607788086,6.329183578491211,-6.329183578491211,,,72,72,,,,,,,,,
-35.95039749145508,5.087852478027344,6.243588924407959,-6.243588924407959,-35.95039749145508,5.087852478027344,6.243588924407959,-6.243588924407959,,,73,73,,,,,,,,,
-35.95039749145508,4.635334014892578,6.181041240692139,-6.181041240692139,-35.95039749145508,4.635334014892578,6.181041240692139,-6.181041240692139,,,74,74,,,,,,,,,
-35.95039749145508,5.608081817626953,6.166500091552734,-6.166500091552734,-35.95039749145508,5.608081817626953,6.166500091552734,-6.166500091552734,nan,nan,75,75,,,,,,,,,
-35.95039749145508,4.567861557006836,6.153955936431885,-6.153955936431885,-35.95039749145508,4.567861557006836,6.153955936431885,-6.153955936431885,,,76,76,,,,,,,,,
-35.95039749145508,4.920005798339844,6.104977130889893,-6.104977130889893,-35.95039749145508,4.920005798339844,6.104977130889893,-6.104977130889893,,,77,77,,,,,,,,,
-35.95039749145508,17.88806915283203,6.008221626281738,-6.008221626281738,-35.95039749145508,17.88806915283203,6.008221626281738,-6.008221626281738,,,78,78,,,,,,,,,
