log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-35.05057144165039,3.6649703979492188,10.668203353881836,-10.668203353881836,-35.05057144165039,3.6649703979492188,10.668203353881836,-10.668203353881836,nan,nan,0,0,,,,,,,,,
-35.05057144165039,4.097938537597656,10.606060028076172,-10.606060028076172,-35.05057144165039,4.097938537597656,10.606060028076172,-10.606060028076172,,,1,1,10.991811752319336,0.0032265186309814453,-30.69685935974121,-4.537087440490723,10.991811752319336,0.0032265186309814453,-30.69685935974121,-4.537087440490723,
-35.05057144165039,3.299713134765625,10.54624080657959,-10.54624080657959,-35.05057144165039,3.299713134765625,10.54624080657959,-10.54624080657959,,,2,2,,,,,,,,,
-35.05057144165039,3.2520291805267334,10.488398551940918,-10.488398551940918,-35.05057144165039,3.2520294189453125,10.488398551940918,-10.488398551940918,,,3,3,,,,,,,,,
-35.05057144165039,3.3588407039642334,10.431968688964844,-10.431968688964844,-35.05057144165039,3.3588409423828125,10.431968688964844,-10.431968688964844,,,4,4,,,,,,,,,
-35.05057144165039,3.3059120178222656,10.376421928405762,-10.376421928405762,-35.05057144165039,3.3059120178222656,10.376421928405762,-10.376421928405762,nan,nan,5,5,,,,,,,,,
-35.05057144165039,3.526926040649414,10.321471214294434,-10.321471214294434,-35.05057144165039,3.526926040649414,10.321471214294434,-10.321471214294434,,,6,6,,,,,,,,,
-35.05057144165039,3.2720565795898438,10.267003059387207,-10.267003059387207,-35.05057144165039,3.2720565795898438,10.267003059387207,-10.267003059387207,,,7,7,,,,,,,,,
-35.05057144165039,3.325939178466797,10.21281623840332,-10.21281623840332,-35.05057144165039,3.325939178466797,10.21281623840332,-10.21281623840332,,,8,8,,,,,,,,,
-35.05057144165039,3.2808780670166016,10.158860206604004,-10.158860206604004,-35.05057144165039,3.2808780670166016,10.158860206604004,-10.158860206604004,,,9,9,,,,,,,,,
-35.05057144165039,3.3059120178222656,10.105164527893066,-10.105164527893066,-35.05057144165039,3.3059120178222656,10.105164527893066,-10.105164527893066,nan,nan,10,10,,,,,,,,,
-35.05057144165039,4.426240921020508,10.051751136779785,-10.051751136779785,-35.05057144165039,4.426240921020508,10.051751136779785,-10.051751136779785,,,11,11,13.685941696166992,-0.00019872188568115234,-32.09343338012695,-3.362894058227539,13.685941696166992,-0.00019872188568115234,-32.09343338012695,-3.362894058227539,
-35.05057144165039,3.2911300659179688,9.998611450195312,-9.998611450195312,-35.05057144165039,3.2911300659179688,9.998611450195312,-9.998611450195312,,,12,12,,,,,,,,,
-35.05057144165039,4.023075103759766,9.945730209350586,-9.945730209350586,-35.05057144165039,4.023075103759766,9.945730209350586,-9.945730209350586,,,13,13,,,,,,,,,
-35.05057144165039,3.3311843872070312,9.893043518066406,-9.893043518066406,-35.05057144165039,3.3311843872070312,9.893043518066406,-9.893043518066406,,,14,14,,,,,,,,,
-35.05057144165039,3.3140182495117188,9.840441703796387,-9.840441703796387,-35.05057144165039,3.3140182495117188,9.840441703796387,-9.840441703796387,nan,nan,15,15,,,,,,,,,
-35.05057144165039,4.385948181152344,9.787803649902344,-9.787803649902344,-35.05057144165039,4.385948181152344,9.787803649902344,-9.787803649902344,,,16,16,,,,,,,,,
-35.05057144165039,3.2958984375,9.734992027282715,-9.734992027282715,-35.05057144165039,3.2958984375,9.734992027282715,-9.734992027282715,,,17,17,,,,,,,,,
-35.05057144165039,3.6809444427490234,9.681989669799805,-9.681989669799805,-35.05057144165039,3.6809444427490234,9.681989669799805,-9.681989669799805,,,18,18,,,,,,,,,
-35.05057144165039,4.154204845428467,9.62880802154541,-9.62880802154541,-35.05057144165039,4.154205322265625,9.62880802154541,-9.62880802154541,,,19,19,,,,,,,,,
-35.05057144165039,3.387928009033203,9.575467109680176,-9.575467109680176,-35.05057144165039,3.387928009033203,9.575467109680176,-9.575467109680176,nan,nan,20,20,,,,,,,,,
-35.05057144165039,3.6280155181884766,9.522048950195312,-9.522048950195312,-35.05057144165039,3.6280155181884766,9.522048950195312,-9.522048950195312,,,21,21,10.378122329711914,-0.0006363391876220703,-32.693302154541016,-3.0597646236419678,10.378122329711914,-0.0006363391876220703,-32.693302154541016,-3.0597646236419678,
-35.05057144165039,3.300189971923828,9.468486785888672,-9.468486785888672,-35.05057144165039,3.300189971923828,9.468486785888672,-9.468486785888672,,,22,22,,,,,,,,,
-35.05057144165039,5.102872848510742,9.414690017700195,-9.414690017700195,-35.05057144165039,5.102872848510742,9.414690017700195,-9.414690017700195,,,23,23,,,,,,,,,
-35.05057144165039,3.8459300994873047,9.360433578491211,-9.360433578491211,-35.05057144165039,3.8459300994873047,9.360433578491211,-9.360433578491211,,,24,24,,,,,,,,,
-35.05057144165039,3.2739639282226562,9.305482864379883,-9.305482864379883,-35.05057144165039,3.2739639282226562,9.305482864379883,-9.305482864379883,nan,nan,25,25,,,,,,,,,
-35.05057144165039,3.326892852783203,9.249539375305176,-9.249539375305176,-35.05057144165039,3.326892852783203,9.249539375305176,-9.249539375305176,,,26,26,,,,,,,,,
-35.05057144165039,3.512859344482422,9.192550659179688,-9.192550659179688,-35.05057144165039,3.512859344482422,9.192550659179688,-9.192550659179688,,,27,27,,,,,,,,,
