log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-38.73711013793945,3.3049583435058594,10.77357292175293,-10.77357292175293,-38.73711013793945,3.3049583435058594,10.77357292175293,-10.77357292175293,nan,nan,0,0,,,,,,,,,
-38.73711013793945,4.187822341918945,10.708189010620117,-10.708189010620117,-38.73711013793945,4.187822341918945,10.708189010620117,-10.708189010620117,,,1,1,11.621952056884766,0.004364728927612305,-31.570594787597656,-7.400678634643555,11.621952056884766,0.004364728927612305,-31.570594787597656,-7.400678634643555,
-38.73711013793945,3.304004669189453,10.645007133483887,-10.645007133483887,-38.73711013793945,3.304004669189453,10.645007133483887,-10.645007133483887,,,2,2,,,,,,,,,
-38.73711013793945,3.2470226287841797,10.583756446838379,-10.583756446838379,-38.73711013793945,3.2470226287841797,10.583756446838379,-10.583756446838379,,,3,3,,,,,,,,,
-38.73711013793945,3.3960342407226562,10.523927688598633,-10.523927688598633,-38.73711013793945,3.3960342407226562,10.523927688598633,-10.523927688598633,,,4,4,,,,,,,,,
-38.73711013793945,3.4339427947998047,10.465105056762695,-10.465105056762695,-38.73711013793945,3.4339427947998047,10.465105056762695,-10.465105056762695,nan,nan,5,5,,,,,,,,,
-38.73711013793945,3.3178329467773438,10.407078742980957,-10.407078742980957,-38.73711013793945,3.3178329467773438,10.407078742980957,-10.407078742980957,,,6,6,,,,,,,,,
-38.73711013793945,3.6468505859375,10.349710464477539,-10.349710464477539,-38.73711013793945,3.6468505859375,10.349710464477539,-10.349710464477539,,,7,7,,,,,,,,,
-38.73711013793945,3.241300582885742,10.292926788330078,-10.292926788330078,-38.73711013793945,3.241300582885742,10.292926788330078,-10.292926788330078,,,8,8,,,,,,,,,
-38.73711013793945,3.5848617553710938,10.236661911010742,-10.236661911010742,-38.73711013793945,3.5848617553710938,10.236661911010742,-10.236661911010742,,,9,9,,,,,,,,,
-38.73711013793945,3.2672879695892334,10.180929183959961,-10.180929183959961,-38.73711013793945,3.2672882080078125,10.180929183959961,-10.180929183959961,nan,nan,10,10,,,,,,,,,
-38.73711013793945,3.428936004638672,10.125701904296875,-10.125701904296875,-38.73711013793945,3.428936004638672,10.125701904296875,-10.125701904296875,,,11,11,10.302066802978516,0.0004121065139770508,-32.98401641845703,-6.239914894104004,10.302066802978516,0.0004121065139770508,-32.98401641845703,-6.239914894104004,
-38.73711013793945,4.338979721069336,10.070867538452148,-10.070867538452148,-38.73711013793945,4.338979721069336,10.070867538452148,-10.070867538452148,,,12,12,,,,,,,,,
-38.73711013793945,3.4499168395996094,10.016284942626953,-10.016284942626953,-38.73711013793945,3.4499168395996094,10.016284942626953,-10.016284942626953,,,13,13,,,,,,,,,
-38.73711013793945,3.7240982055664062,9.961803436279297,-9.961803436279297,-38.73711013793945,3.7240982055664062,9.961803436279297,-9.961803436279297,,,14,14,,,,,,,,,
-38.73711013793945,3.8912296295166016,9.90719985961914,-9.90719985961914,-38.73711013793945,3.8912296295166016,9.90719985961914,-9.90719985961914,nan,nan,15,15,,,,,,,,,
-38.73711013793945,3.6170482635498047,9.852348327636719,-9.852348327636719,-38.73711013793945,3.6170482635498047,9.852348327636719,-9.852348327636719,,,16,16,,,,,,,,,
-38.73711013793945,3.3121109008789062,9.797119140625,-9.797119140625,-38.73711013793945,3.3121109008789062,9.797119140625,-9.797119140625,,,17,17,,,,,,,,,
-38.73711013793945,3.259897232055664,9.741449356079102,-9.741449356079102,-38.73711013793945,3.259897232055664,9.741449356079102,-9.741449356079102,,,18,18,,,,,,,,,
-38.73711013793945,3.3049583435058594,9.685338020324707,-9.685338020324707,-38.73711013793945,3.3049583435058594,9.685338020324707,-9.685338020324707,,,19,19,,,,,,,,,
-38.73711013793945,3.3032894134521484,9.628802299499512,-9.628802299499512,-38.73711013793945,3.3032894134521484,9.628802299499512,-9.628802299499512,nan,nan,20,20,,,,,,,,,
-38.73711013793945,3.425121307373047,9.571846961975098,-9.571846961975098,-38.73711013793945,3.425121307373047,9.571846961975098,-9.571846961975098,,,21,21,10.823249816894531,-0.00020003318786621094,-33.54832458496094,-5.992825031280518,10.823249816894531,-0.00020003318786621094,-33.54832458496094,-5.992825031280518,
-38.73711013793945,6.762266159057617,9.514472961425781,-9.514472961425781,-38.73711013793945,6.762266159057617,9.514472961425781,-9.514472961425781,,,22,22,,,,,,,,,
-38.73711013793945,3.4062862396240234,9.456571578979492,-9.456571578979492,-38.73711013793945,3.4062862396240234,9.456571578979492,-9.456571578979492,,,23,23,,,,,,,,,
-38.73711013793945,3.3609867095947266,9.398039817810059,-9.398039817810059,-38.73711013793945,3.3609867095947266,9.398039817810059,-9.398039817810059,,,24,24,,,,,,,,,
-38.73711013793945,3.9238929748535156,9.338674545288086,-9.338674545288086,-38.73711013793945,3.9238929748535156,9.338674545288086,-9.338674545288086,nan,nan,25,25,,,,,,,,,
-38.73711013793945,3.2830238342285156,9.278460502624512,-9.278460502624512,-38.73711013793945,3.2830238342285156,9.278460502624512,-9.278460502624512,,,26,26,,,,,,,,,
-38.73711013793945,3.275632858276367,9.217361450195312,-9.217361450195312,-38.73711013793945,3.275632858276367,9.217361450195312,-9.217361450195312,,,27,27,,,,,,,,,
-38.73711013793945,3.6652088165283203,9.155472755432129,-9.155472755432129,-38.73711013793945,3.6652088165283203,9.155472755432129,-9.155472755432129,,,28,28,,,,,,,,,
-38.73711013793945,4.346132278442383,9.09303092956543,-9.09303092956543,-38.73711013793945,4.346132278442383,9.09303092956543,-9.09303092956543,,,29,29,,,,,,,,,
-38.73711013793945,3.763914108276367,9.030068397521973,-9.030068397521973,-38.73711013793945,3.763914108276367,9.030068397521973,-9.030068397521973,nan,nan,30,30,,,,,,,,,
-38.73711013793945,3.354787826538086,8.966449737548828,-8.966449737548828,-38.73711013793945,3.354787826538086,8.966449737548828,-8.966449737548828,,,31,31,10.656118392944336,0.0004975795745849609,-32.828983306884766,-6.6796875,10.656118392944336,0.0004975795745849609,-32.828983306884766,-6.6796875,
-38.73711013793945,3.828287124633789,8.901976585388184,-8.901976585388184,-38.73711013793945,3.828287124633789,8.901976585388184,-8.901976585388184,,,32,32,,,,,,,,,
-38.73711013793945,3.4379959106445312,8.836559295654297,-8.836559295654297,-38.73711013793945,3.4379959106445312,8.836559295654297,-8.836559295654297,,,33,33,,,,,,,,,
-38.73711013793945,3.403902053833008,8.770286560058594,-8.770286560058594,-38.73711013793945,3.403902053833008,8.770286560058594,-8.770286560058594,,,34,34,,,,,,,,,
-38.73711013793945,3.35693359375,8.703243255615234,-8.703243255615234,-38.73711013793945,3.35693359375,8.703243255615234,-8.703243255615234,nan,nan,35,35,,,,,,,,,
-38.73711013793945,6.176948547363281,8.63542652130127,-8.63542652130127,-38.73711013793945,6.176948547363281,8.63542652130127,-8.63542652130127,,,36,36,,,,,,,,,
-38.73711013793945,3.4220218658447266,8.5665864944458,-8.5665864944458,-38.73711013793945,3.4220218658447266,8.5665864944458,-8.5665864944458,,,37,37,,,,,,,,,
-38.73711013793945,3.329038619995117,8.4966459274292,-8.4966459274292,-38.73711013793945,3.329038619995117,8.4966459274292,-8.4966459274292,,,38,38,,,,,,,,,
-38.73711013793945,3.8690567016601562,8.425980567932129,-8.425980567932129,-38.73711013793945,3.8690567016601562,8.425980567932129,-8.425980567932129,,,39,39,,,,,,,,,
-38.73711013793945,3.427267074584961,8.355283737182617,-8.355283737182617,-38.73711013793945,3.427267074584961,8.355283737182617,-8.355283737182617,nan,nan,40,40,,,,,,,,,
-38.73711013793945,3.560781478881836,8.28384780883789,-8.28384780883789,-38.73711013793945,3.560781478881836,8.28384780883789,-8.28384780883789,,,41,41,10.944843292236328,0.0008085966110229492,-33.096431732177734,-6.572899341583252,10.944843292236328,0.0008085966110229492,-33.096431732177734,-6.572899341583252,
-38.73711013793945,4.187345504760742,8.21172046661377,-8.21172046661377,-38.73711013793945,4.187345504760742,8.21172046661377,-8.21172046661377,,,42,42,,,,,,,,,
-38.73711013793945,3.412008285522461,8.139487266540527,-8.139487266540527,-38.73711013793945,3.412008285522461,8.139487266540527,-8.139487266540527,,,43,43,,,,,,,,,
-38.73711013793945,3.484964370727539,8.066915512084961,-8.066915512084961,-38.73711013793945,3.484964370727539,8.066915512084961,-8.066915512084961,,,44,44,,,,,,,,,
-38.73711013793945,3.612995147705078,7.993525981903076,-7.993525981903076,-38.73711013793945,3.612995147705078,7.993525981903076,-7.993525981903076,nan,nan,45,45,,,,,,,,,
-38.73711013793945,8.117914199829102,7.919753551483154,-7.919753551483154,-38.73711013793945,8.117914199829102,7.919753551483154,-7.919753551483154,,,46,46,,,,,,,,,
-38.73711013793945,3.4859180450439453,7.84484338760376,-7.84484338760376,-38.73711013793945,3.4859180450439453,7.84484338760376,-7.84484338760376,,,47,47,,,,,,,,,
-38.73711013793945,3.5550594329833984,7.769930839538574,-7.769930839538574,-38.73711013793945,3.5550594329833984,7.769930839538574,-7.769930839538574,,,48,48,,,,,,,,,
,,5.359523773193359,-5.359523773193359,,,,,,,49,49,,,,,,,,,2.292841672897339
-38.73711013793945,3.568887710571289,7.6952223777771,-7.6952223777771,-38.73711013793945,3.568887710571289,7.6952223777771,-7.6952223777771,,,49,49,,,,,,,,,
-38.73711013793945,3.5419461727142334,7.621885299682617,-7.621885299682617,-38.73711013793945,3.5419464111328125,7.621885299682617,-7.621885299682617,nan,nan,50,50,,,,,,,,,
-38.73711013793945,3.5009384155273438,7.548890590667725,-7.548890590667725,-38.73711013793945,3.5009384155273438,7.548890590667725,-7.548890590667725,,,51,51,10.86282730102539,0.0007752180099487305,-33.327945709228516,-6.190908432006836,10.86282730102539,0.0007752180099487305,-33.327945709228516,-6.190908432006836,
-38.73711013793945,4.051923751831055,7.477606296539307,-7.477606296539307,-38.73711013793945,4.051923751831055,7.477606296539307,-7.477606296539307,,,52,52,,,,,,,,,
-38.73711013793945,3.5240650177001953,7.407732009887695,-7.407732009887695,-38.73711013793945,3.5240650177001953,7.407732009887695,-7.407732009887695,,,53,53,,,,,,,,,
