log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-36.8924446105957,4.033803939819336,10.854150772094727,-10.854150772094727,-36.8924446105957,4.033803939819336,10.854150772094727,-10.854150772094727,nan,nan,0,0,,,,,,,,,
-36.8924446105957,4.125833511352539,10.791083335876465,-10.791083335876465,-36.8924446105957,4.125833511352539,10.791083335876465,-10.791083335876465,,,1,1,12.15982437133789,0.0033048391342163086,-31.676443099975586,-5.348677635192871,12.15982437133789,0.0033048391342163086,-31.676443099975586,-5.348677635192871,
-36.8924446105957,4.492044448852539,10.730425834655762,-10.730425834655762,-36.8924446105957,4.492044448852539,10.730425834655762,-10.730425834655762,,,2,2,,,,,,,,,
-36.8924446105957,3.7200450897216797,10.671552658081055,-10.671552658081055,-36.8924446105957,3.7200450897216797,10.671552658081055,-10.671552658081055,,,3,3,,,,,,,,,
-36.8924446105957,3.468036651611328,10.614013671875,-10.614013671875,-36.8924446105957,3.468036651611328,10.614013671875,-10.614013671875,,,4,4,,,,,,,,,
-36.8924446105957,3.0989646911621094,10.557373046875,-10.557373046875,-36.8924446105957,3.0989646911621094,10.557373046875,-10.557373046875,nan,nan,5,5,,,,,,,,,
-36.8924446105957,3.077983856201172,10.501348495483398,-10.501348495483398,-36.8924446105957,3.077983856201172,10.501348495483398,-10.501348495483398,,,6,6,,,,,,,,,
-36.8924446105957,3.1311511993408203,10.445873260498047,-10.445873260498047,-36.8924446105957,3.1311511993408203,10.445873260498047,-10.445873260498047,,,7,7,,,,,,,,,
-36.8924446105957,3.1468868255615234,10.390828132629395,-10.390828132629395,-36.8924446105957,3.1468868255615234,10.390828132629395,-10.390828132629395,,,8,8,,,,,,,,,
-36.8924446105957,3.0608177185058594,10.336101531982422,-10.336101531982422,-36.8924446105957,3.0608177185058594,10.336101531982422,-10.336101531982422,,,9,9,,,,,,,,,
-36.8924446105957,3.2291409969329834,10.281736373901367,-10.281736373901367,-36.8924446105957,3.2291412353515625,10.281736373901367,-10.281736373901367,nan,nan,10,10,,,,,,,,,
-36.8924446105957,4.3277740478515625,10.22769546508789,-10.22769546508789,-36.8924446105957,4.3277740478515625,10.22769546508789,-10.22769546508789,,,11,11,12.948989868164062,0.0003139972686767578,-33.11485290527344,-4.14350700378418,12.948989868164062,0.0003139972686767578,-33.11485290527344,-4.14350700378418,
-36.8924446105957,3.6728382110595703,10.173943519592285,-10.173943519592285,-36.8924446105957,3.6728382110595703,10.173943519592285,-10.173943519592285,,,12,12,,,,,,,,,
-36.8924446105957,3.6041736602783203,10.120417594909668,-10.120417594909668,-36.8924446105957,3.6041736602783203,10.120417594909668,-10.120417594909668,,,13,13,,,,,,,,,
-36.8924446105957,3.123044967651367,10.066993713378906,-10.066993713378906,-36.8924446105957,3.123044967651367,10.066993713378906,-10.066993713378906,,,14,14,,,,,,,,,
