log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-108.86052703857422,6.94584846496582,9.236605644226074,-9.236605644226074,-108.86052703857422,6.94584846496582,9.236605644226074,-9.236605644226074,nan,nan,0,0,,,,,,,,,
-108.86052703857422,3.6520957946777344,9.163283348083496,-9.163283348083496,-108.86052703857422,3.6520957946777344,9.163283348083496,-9.163283348083496,,,1,1,12.64810562133789,0.0022077560424804688,-91.05657958984375,-17.898096084594727,12.64810562133789,0.0022077560424804688,-91.05657958984375,-17.898096084594727,
-108.86052703857422,3.9169788360595703,9.092575073242188,-9.092575073242188,-108.86052703857422,3.9169788360595703,9.092575073242188,-9.092575073242188,,,2,2,,,,,,,,,
-108.86052703857422,3.6101341247558594,9.023940086364746,-9.023940086364746,-108.86052703857422,3.6101341247558594,9.023940086364746,-9.023940086364746,,,3,3,,,,,,,,,
-108.86052703857422,3.355264663696289,8.956607818603516,-8.956607818603516,-108.86052703857422,3.355264663696289,8.956607818603516,-8.956607818603516,,,4,4,,,,,,,,,
-108.86052703857422,3.147125244140625,8.88990306854248,-8.88990306854248,-108.86052703857422,3.147125244140625,8.88990306854248,-8.88990306854248,nan,nan,5,5,,,,,,,,,
-108.86052703857422,3.4308433532714844,8.823373794555664,-8.823373794555664,-108.86052703857422,3.4308433532714844,8.823373794555664,-8.823373794555664,,,6,6,,,,,,,,,
-108.86052703857422,3.4019947052001953,8.756510734558105,-8.756510734558105,-108.86052703857422,3.4019947052001953,8.756510734558105,-8.756510734558105,,,7,7,,,,,,,,,
-108.86052703857422,3.4258365631103516,8.689022064208984,-8.689022064208984,-108.86052703857422,3.4258365631103516,8.689022064208984,-8.689022064208984,,,8,8,,,,,,,,,
-108.86052703857422,3.7860867977142334,8.62073040008545,-8.62073040008545,-108.86052703857422,3.7860870361328125,8.62073040008545,-8.62073040008545,,,9,9,,,,,,,,,
