log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-130.7475128173828,4.513025283813477,9.751571655273438,-9.751571655273438,-130.7475128173828,4.513025283813477,9.751571655273438,-9.751571655273438,nan,nan,0,0,,,,,,,,,
-130.7475128173828,3.319263458251953,9.673895835876465,-9.673895835876465,-130.7475128173828,3.319263458251953,9.673895835876465,-9.673895835876465,,,1,1,13.042211532592773,0.0022438764572143555,-112.66824340820312,-18.05450439453125,13.042211532592773,0.0022438764572143555,-112.66824340820312,-18.05450439453125,
-130.7475128173828,3.5431385040283203,9.59955883026123,-9.59955883026123,-130.7475128173828,3.5431385040283203,9.59955883026123,-9.59955883026123,,,2,2,,,,,,,,,
-130.7475128173828,3.139972686767578,9.527785301208496,-9.527785301208496,-130.7475128173828,3.139972686767578,9.527785301208496,-9.527785301208496,,,3,3,,,,,,,,,
-130.7475128173828,4.179954528808594,9.457586288452148,-9.457586288452148,-130.7475128173828,4.179954528808594,9.457586288452148,-9.457586288452148,,,4,4,,,,,,,,,
-130.7475128173828,3.8988590240478516,9.38786506652832,-9.38786506652832,-130.7475128173828,3.8988590240478516,9.38786506652832,-9.38786506652832,nan,nan,5,5,,,,,,,,,
-130.7475128173828,3.23486328125,9.31796932220459,-9.31796932220459,-130.7475128173828,3.23486328125,9.31796932220459,-9.31796932220459,,,6,6,,,,,,,,,
-130.7475128173828,4.717111587524414,9.247380256652832,-9.247380256652832,-130.7475128173828,4.717111587524414,9.247380256652832,-9.247380256652832,,,7,7,,,,,,,,,
-130.7475128173828,3.4728050231933594,9.175806045532227,-9.175806045532227,-130.7475128173828,3.4728050231933594,9.175806045532227,-9.175806045532227,,,8,8,,,,,,,,,
-130.7475128173828,3.4112930297851562,9.103048324584961,-9.103048324584961,-130.7475128173828,3.4112930297851562,9.103048324584961,-9.103048324584961,,,9,9,,,,,,,,,
-130.7475128173828,4.275083541870117,9.029016494750977,-9.029016494750977,-130.7475128173828,4.275083541870117,9.029016494750977,-9.029016494750977,nan,nan,10,10,,,,,,,,,
-130.7475128173828,4.928112030029297,8.953658103942871,-8.953658103942871,-130.7475128173828,4.928112030029297,8.953658103942871,-8.953658103942871,,,11,11,16.308069229125977,0.0003192424774169922,-117.2872085571289,-13.886468887329102,16.308069229125977,0.0003192424774169922,-117.2872085571289,-13.886468887329102,
-130.7475128173828,3.798961639404297,8.876063346862793,-8.876063346862793,-130.7475128173828,3.798961639404297,8.876063346862793,-8.876063346862793,,,12,12,,,,,,,,,
-130.7475128173828,4.723787307739258,8.794347763061523,-8.794347763061523,-130.7475128173828,4.723787307739258,8.794347763061523,-8.794347763061523,,,13,13,,,,,,,,,
-130.7475128173828,4.351139068603516,8.709939956665039,-8.709939956665039,-130.7475128173828,4.351139068603516,8.709939956665039,-8.709939956665039,,,14,14,,,,,,,,,
-130.7475128173828,5.553960800170898,8.623640060424805,-8.623640060424805,-130.7475128173828,5.553960800170898,8.623640060424805,-8.623640060424805,nan,nan,15,15,,,,,,,,,
-130.7475128173828,5.547046661376953,8.535874366760254,-8.535874366760254,-130.7475128173828,5.547046661376953,8.535874366760254,-8.535874366760254,,,16,16,,,,,,,,,
-130.7475128173828,4.215002059936523,8.446852684020996,-8.446852684020996,-130.7475128173828,4.215002059936523,8.446852684020996,-8.446852684020996,,,17,17,,,,,,,,,
-130.7475128173828,4.5566558837890625,8.35669231414795,-8.35669231414795,-130.7475128173828,4.5566558837890625,8.35669231414795,-8.35669231414795,,,18,18,,,,,,,,,
-130.7475128173828,4.220008850097656,8.265353202819824,-8.265353202819824,-130.7475128173828,4.220008850097656,8.265353202819824,-8.265353202819824,,,19,19,,,,,,,,,
-130.7475128173828,4.888057708740234,8.172886848449707,-8.172886848449707,-130.7475128173828,4.888057708740234,8.172886848449707,-8.172886848449707,nan,nan,20,20,,,,,,,,,
-130.7475128173828,4.933834075927734,8.079512596130371,-8.079512596130371,-130.7475128173828,4.933834075927734,8.079512596130371,-8.079512596130371,,,21,21,24.286985397338867,-0.00030517578125,-117.20137023925781,-14.606965065002441,24.286985397338867,-0.00030517578125,-117.20137023925781,-14.606965065002441,
-130.7475128173828,4.0111541748046875,7.985599994659424,-7.985599994659424,-130.7475128173828,4.0111541748046875,7.985599994659424,-7.985599994659424,,,22,22,,,,,,,,,
-130.7475128173828,4.326820373535156,7.894805431365967,-7.894805431365967,-130.7475128173828,4.326820373535156,7.894805431365967,-7.894805431365967,,,23,23,,,,,,,,,
-130.7475128173828,4.682064056396484,7.81127405166626,-7.81127405166626,-130.7475128173828,4.682064056396484,7.81127405166626,-7.81127405166626,,,24,24,,,,,,,,,
-130.7475128173828,4.9457550048828125,7.72815465927124,-7.72815465927124,-130.7475128173828,4.9457550048828125,7.72815465927124,-7.72815465927124,nan,nan,25,25,,,,,,,,,
-130.7475128173828,4.9800872802734375,7.643778324127197,-7.643778324127197,-130.7475128173828,4.9800872802734375,7.643778324127197,-7.643778324127197,,,26,26,,,,,,,,,
-130.7475128173828,4.138946056365967,7.55747127532959,-7.55747127532959,-130.7475128173828,4.138946533203125,7.55747127532959,-7.55747127532959,,,27,27,,,,,,,,,
-130.7475128173828,5.113124847412109,7.468825340270996,-7.468825340270996,-130.7475128173828,5.113124847412109,7.468825340270996,-7.468825340270996,,,28,28,,,,,,,,,
-130.7475128173828,4.116058826446533,7.377460479736328,-7.377460479736328,-130.7475128173828,4.116058349609375,7.377460479736328,-7.377460479736328,,,29,29,,,,,,,,,
-130.7475128173828,4.453897476196289,7.283764839172363,-7.283764839172363,-130.7475128173828,4.453897476196289,7.283764839172363,-7.283764839172363,nan,nan,30,30,,,,,,,,,
-130.7475128173828,4.832029342651367,7.188230037689209,-7.188230037689209,-130.7475128173828,4.832029342651367,7.188230037689209,-7.188230037689209,,,31,31,15.427827835083008,0.0004050731658935547,-120.80419158935547,-11.211414337158203,15.427827835083008,0.0004050731658935547,-120.80419158935547,-11.211414337158203,
-130.7475128173828,5.035877227783203,7.0928425788879395,-7.0928425788879395,-130.7475128173828,5.035877227783203,7.0928425788879395,-7.0928425788879395,,,32,32,,,,,,,,,
-130.7475128173828,3.7841796875,7.0001678466796875,-7.0001678466796875,-130.7475128173828,3.7841796875,7.0001678466796875,-7.0001678466796875,,,33,33,,,,,,,,,
-130.7475128173828,4.128932952880859,6.904171466827393,-6.904171466827393,-130.7475128173828,4.128932952880859,6.904171466827393,-6.904171466827393,,,34,34,,,,,,,,,
-130.7475128173828,3.731250762939453,6.802743911743164,-6.802743911743164,-130.7475128173828,3.731250762939453,6.802743911743164,-6.802743911743164,nan,nan,35,35,,,,,,,,,
-130.7475128173828,3.7648677825927734,6.696150302886963,-6.696150302886963,-130.7475128173828,3.7648677825927734,6.696150302886963,-6.696150302886963,,,36,36,,,,,,,,,
-130.7475128173828,4.556179046630859,6.589321136474609,-6.589321136474609,-130.7475128173828,4.556179046630859,6.589321136474609,-6.589321136474609,,,37,37,,,,,,,,,
-130.7475128173828,5.906105041503906,6.485673904418945,-6.485673904418945,-130.7475128173828,5.906105041503906,6.485673904418945,-6.485673904418945,,,38,38,,,,,,,,,
-130.7475128173828,4.821062088012695,6.381262302398682,-6.381262302398682,-130.7475128173828,4.821062088012695,6.381262302398682,-6.381262302398682,,,39,39,,,,,,,,,
-130.7475128173828,3.809213638305664,6.274503707885742,-6.274503707885742,-130.7475128173828,3.809213638305664,6.274503707885742,-6.274503707885742,nan,nan,40,40,,,,,,,,,
-130.7475128173828,3.6890506744384766,6.165990352630615,-6.165990352630615,-130.7475128173828,3.6890506744384766,6.165990352630615,-6.165990352630615,,,41,41,11.556148529052734,0.00014865398406982422,-123.92538452148438,-8.501290321350098,11.556148529052734,0.00014865398406982422,-123.92538452148438,-8.501290321350098,
-130.7475128173828,3.895998001098633,6.056840896606445,-6.056840896606445,-130.7475128173828,3.895998001098633,6.056840896606445,-6.056840896606445,,,42,42,,,,,,,,,
-130.7475128173828,4.19306755065918,5.946944236755371,-5.946944236755371,-130.7475128173828,4.19306755065918,5.946944236755371,-5.946944236755371,,,43,43,,,,,,,,,
-130.7475128173828,4.044771194458008,5.840701580047607,-5.840701580047607,-130.7475128173828,4.044771194458008,5.840701580047607,-5.840701580047607,,,44,44,,,,,,,,,
-130.7475128173828,4.006862640380859,5.732598781585693,-5.732598781585693,-130.7475128173828,4.006862640380859,5.732598781585693,-5.732598781585693,nan,nan,45,45,,,,,,,,,
-130.7475128173828,3.7889480590820312,5.618358135223389,-5.618358135223389,-130.7475128173828,3.7889480590820312,5.618358135223389,-5.618358135223389,,,46,46,,,,,,,,,
-130.7475128173828,3.7429332733154297,5.505589962005615,-5.505589962005615,-130.7475128173828,3.7429332733154297,5.505589962005615,-5.505589962005615,,,47,47,,,,,,,,,
-130.7475128173828,4.888772964477539,5.392569065093994,-5.392569065093994,-130.7475128173828,4.888772964477539,5.392569065093994,-5.392569065093994,,,48,48,,,,,,,,,
,,4.1659345626831055,-4.1659345626831055,,,,,,,49,49,,,,,,,,,2.414494752883911
-130.7475128173828,4.935979843139648,5.27415132522583,-5.27415132522583,-130.7475128173828,4.935979843139648,5.27415132522583,-5.27415132522583,,,49,49,,,,,,,,,
-130.7475128173828,3.999948501586914,5.153625965118408,-5.153625965118408,-130.7475128173828,3.999948501586914,5.153625965118408,-5.153625965118408,nan,nan,50,50,,,,,,,,,
-130.7475128173828,3.985166549682617,5.036234378814697,-5.036234378814697,-130.7475128173828,3.985166549682617,5.036234378814697,-5.036234378814697,,,51,51,12.58707046508789,0.0008459091186523438,-120.77086639404297,-11.86181354522705,12.58707046508789,0.0008459091186523438,-120.77086639404297,-11.86181354522705,
-130.7475128173828,6.840944290161133,4.917290210723877,-4.917290210723877,-130.7475128173828,6.840944290161133,4.917290210723877,-4.917290210723877,,,52,52,,,,,,,,,
-130.7475128173828,4.204988479614258,4.792685508728027,-4.792685508728027,-130.7475128173828,4.204988479614258,4.792685508728027,-4.792685508728027,,,53,53,,,,,,,,,
-130.7475128173828,4.361867904663086,4.6715545654296875,-4.6715545654296875,-130.7475128173828,4.361867904663086,4.6715545654296875,-4.6715545654296875,,,54,54,,,,,,,,,
-130.7475128173828,5.930900573730469,4.545273303985596,-4.545273303985596,-130.7475128173828,5.930900573730469,4.545273303985596,-4.545273303985596,nan,nan,55,55,,,,,,,,,
-130.7475128173828,4.084110260009766,4.415719032287598,-4.415719032287598,-130.7475128173828,4.084110260009766,4.415719032287598,-4.415719032287598,,,56,56,,,,,,,,,
-130.7475128173828,5.0220489501953125,4.291598796844482,-4.291598796844482,-130.7475128173828,5.0220489501953125,4.291598796844482,-4.291598796844482,,,57,57,,,,,,,,,
-130.7475128173828,6.911039352416992,4.174863338470459,-4.174863338470459,-130.7475128173828,6.911039352416992,4.174863338470459,-4.174863338470459,,,58,58,,,,,,,,,
-130.7475128173828,5.545139312744141,4.052531719207764,-4.052531719207764,-130.7475128173828,5.545139312744141,4.052531719207764,-4.052531719207764,,,59,59,,,,,,,,,
-130.7475128173828,3.8940906524658203,3.9141764640808105,-3.9141764640808105,-130.7475128173828,3.8940906524658203,3.9141764640808105,-3.9141764640808105,nan,nan,60,60,,,,,,,,,
-130.7475128173828,5.4149627685546875,3.7962629795074463,-3.7962629795074463,-130.7475128173828,5.4149627685546875,3.7962629795074463,-3.7962629795074463,,,61,61,14.370918273925781,0.000553131103515625,-112.34891510009766,-20.494897842407227,14.370918273925781,0.000553131103515625,-112.34891510009766,-20.494897842407227,
-130.7475128173828,3.885984420776367,3.6839749813079834,-3.6839749813079834,-130.7475128173828,3.885984420776367,3.6839749813079834,-3.6839749813079834,,,62,62,,,,,,,,,
-130.7475128173828,4.174232482910156,3.5443053245544434,-3.5443053245544434,-130.7475128173828,4.174232482910156,3.5443053245544434,-3.5443053245544434,,,63,63,,,,,,,,,
-130.7475128173828,4.452943801879883,3.416982412338257,-3.416982412338257,-130.7475128173828,4.452943801879883,3.416982412338257,-3.416982412338257,,,64,64,,,,,,,,,
